alr0851	2.31	2.22	0.00
all0852	2.25	2.58	0.00
all0853	2.49	2.86	0.87
all0854	1.49	2.05	1.44
asr0855	1.85	3.39	0.00
alr0856	0.00	2.23	0.00
alr0857	0.00	0.00	0.00
all0858	0.00	0.00	0.00
all0859	1.96	1.34	1.20
all0860	1.55	1.46	0.90
all0861	0.00	0.00	0.00
all0862	1.62	1.03	0.00
all0863	0.83	0.85	2.00
all0864	0.61	0.65	1.82
all0865	0.64	0.59	1.34
all0866	0.63	0.48	1.49
all0867	0.68	0.59	1.34
all0868	0.67	0.63	1.32
alr0869	1.27	0.83	0.00
alr0870	1.09	1.13	2.03
alr0871	1.39	0.00	0.00
all0872	0.00	0.00	0.00
asl0873	0.00	0.00	0.00
alr0874	0.00	0.00	6.10
all0875	0.00	0.00	0.00
all0876	1.52	2.27	2.52
alr0877	2.52	1.37	1.29
all0878	0.00	0.00	0.00
all0879	0.00	0.00	0.00
alr0880	1.67	1.86	1.55
asl0881	0.00	6.26	0.00
alr0882	1.76	2.68	2.04
asl0883	1.07	1.00	1.53
asl0884	1.20	1.04	1.90
asl0885	1.24	1.59	2.51
all0886	0.00	0.00	0.00
all0887	0.00	1.95	0.00
all0888	1.27	1.11	1.57
all0889	2.19	2.07	0.85
asr0890	0.69	1.00	1.87
all0891	0.00	0.00	0.00
alr0892	0.65	0.46	0.00
alr0893	0.40	0.54	0.48
alr0894	0.00	0.00	0.00
alr0895	0.00	1.32	0.00
alr0896	0.00	0.25	7.95
alr0897	0.00	0.00	0.00
alr0898	1.06	0.00	0.00
all0899	2.21	2.00	1.66
alr0900	0.00	0.00	0.00
alr0901	0.00	1.89	0.00
all0902	1.74	1.89	3.14
all0903	0.00	0.00	0.00
alr0904	0.00	1.86	0.00
asr0905	5.30	18.25	9.43
all0906	0.00	0.00	5.93
all0907	0.00	0.00	0.00
all0908	0.00	0.00	0.00
all0909	0.00	0.00	0.00
all0910	0.00	0.00	0.00
all0911	0.00	0.00	0.00
alr0912	0.98	0.90	0.92
alr0913	0.00	1.75	0.00
all0914	0.00	3.44	0.00
all0915	1.48	2.08	0.91
all0916	0.00	0.00	0.00
all0917	2.06	6.18	0.00
all0918	0.00	6.44	0.00
all0919	0.00	26.92	12.65
alr0920	0.00	2.94	0.00
all0921	0.95	0.87	1.23
alr0922	2.08	1.97	11.73
asr0923	3.03	4.72	2.96
all0924	0.00	0.96	0.00
asr0925	2.65	0.00	0.00
all0926	0.00	1.75	0.00
all0927	0.00	3.19	0.00
all0928	1.79	1.48	1.68
all0929	2.23	1.91	1.28
all0930	0.00	36.57	0.00
alr0931	0.00	0.00	1.95
all0932	0.00	0.00	0.00
alr0933	0.00	0.00	0.00
all0934	0.00	0.00	0.00
all0935	1.85	5.29	0.00
all0936	1.37	0.99	1.45
all0937	0.00	4.29	1.48
all0938	2.82	0.00	0.00
alr0939	1.85	2.10	1.36
asl0940	1.27	1.56	1.90
asr0941	1.09	0.92	1.20
alr0942	1.91	1.52	1.70
alr0943	0.00	1.52	0.00
alr0944	2.18	3.73	1.85
all0945	1.84	1.48	0.00
alr0946	1.00	0.90	1.03
alr0947	1.06	1.28	1.03
all0948	3.34	9.54	0.00
all0949	4.20	8.85	0.00
alr0950	1.79	2.34	1.30
alr0951	2.32	2.63	1.53
alr0952	2.01	2.77	1.46
alr0953	0.00	2.53	0.43
all0954	3.48	4.23	0.00
all0955	0.00	0.00	0.00
all0956	0.00	0.00	0.00
alr0957	2.43	2.59	1.58
all0958	3.10	0.00	0.00
all0959	1.79	1.85	0.00
alr0960	0.00	0.00	0.00
all0961	0.00	0.00	0.00
all0962	2.41	0.00	0.00
alr0963	2.26	1.79	0.00
alr0964	0.00	1.98	0.00
alr0965	0.00	1.53	2.17
all0966	2.33	0.00	0.00
all0967	0.00	0.00	0.00
all0968	0.00	6.20	0.00
all0969	0.00	0.00	0.00
alr0970	3.17	6.24	1.91
alr0971	3.74	5.57	2.02
alr0972	1.12	1.06	0.68
alr0973	0.00	0.00	0.00
alr0974	0.00	2.52	0.00
alr0975	0.92	0.81	0.74
all0976	1.88	2.82	0.00
asl0977	0.00	2.48	0.00
all0978	0.00	6.39	0.00
all0979	1.49	2.29	1.21
all0980	1.36	1.27	0.88
alr0981	1.69	2.09	1.29
all0982	1.22	1.43	0.97
all0983	0.00	0.00	0.00
all0984	0.00	0.00	0.00
all0985	0.93	0.77	1.13
alr0986	1.42	1.22	1.00
alr0987	1.85	1.63	0.88
all0988	0.00	0.00	0.00
alr0989	1.23	1.14	1.35
alr0990	3.29	2.41	0.92
alr0991	2.65	2.49	1.38
alr0992	0.00	0.00	0.00
all0993	3.13	0.00	0.00
asl0994	0.00	0.00	0.00
all0995	1.35	1.15	0.00
alr0996	0.00	0.00	0.00
all0997	0.00	3.06	0.00
alr0998	0.00	0.00	0.00
alr1000	0.00	0.00	0.00
alr1001	1.75	1.58	1.14
alr1002	0.00	4.47	0.00
all1003	0.00	2.00	0.00
alr1004	0.00	1.99	0.00
asr1005	1.78	1.65	1.72
all1006	2.26	3.33	2.92
all1007	0.00	0.00	0.00
alr1008	2.91	1.66	0.00
all1009	0.39	0.52	0.55
alr1010	1.65	1.90	1.35
all1011	0.00	0.00	0.00
all1012	2.12	2.29	0.00
alr1013	0.00	2.81	0.00
alr1014	0.00	1.86	0.00
alr1015	0.00	0.00	0.00
alr1016	0.00	0.00	1.24
asr1017	0.00	0.57	0.83
alr1018	1.21	1.35	0.00
all1019	1.57	2.75	0.00
all1020	2.05	2.25	1.37
all1021	1.58	1.45	1.48
all1022	0.00	3.69	0.00
all1023	1.76	2.00	1.17
alr1024	1.21	1.20	1.79
asr1025	0.99	0.80	1.14
alr1026	0.00	2.10	0.00
all1027	1.65	1.77	1.48
alr1028	2.12	1.36	1.02
alr1029	1.42	1.23	0.83
alr1030	2.92	1.54	1.05
alr1031	1.96	2.71	0.00
all1032	2.38	2.30	0.00
all1033	1.72	2.40	1.96
all1034	0.00	2.16	0.00
all1035	0.00	0.00	0.00
alr1036	1.36	1.05	0.00
alr1037	0.00	0.00	0.00
asr1038	1.71	3.40	2.50
alr1039	0.00	0.00	0.00
alr1040	1.69	1.76	1.09
alr1041	0.54	0.42	1.24
alr1042	0.65	0.54	1.02
all1043	2.39	2.34	1.82
alr1044	1.48	1.45	1.20
alr1045	0.00	1.87	0.00
all1046	1.72	1.43	1.14
all1047	1.68	1.83	0.00
asr1048	2.50	4.63	0.00
asr1049	0.00	0.00	0.00
alr1050	1.83	1.75	2.47
all1051	0.00	0.00	0.00
alr1052	2.00	1.98	0.00
all1053	1.26	1.51	1.82
alr1054	2.19	1.72	0.00
alr1055	2.60	1.14	0.00
alr1056	0.00	0.00	0.00
alr1057	0.00	0.00	0.00
all1058	0.00	0.00	0.00
all1059	0.00	2.75	0.00
alr1060	0.00	1.70	0.00
all1061	0.00	0.00	0.00
all1062	0.00	2.85	0.00
alr1063	2.31	1.60	3.08
asr1064	2.28	2.23	1.03
all1065	2.98	3.15	0.00
asl1066	0.00	0.00	0.00
alr1067	0.00	2.81	0.00
all1068	0.00	0.00	0.00
all1069	0.00	0.00	0.00
all1070	0.00	0.00	0.00
all1071	0.00	0.00	0.00
all1072	0.00	0.00	0.00
alr1073	1.43	1.56	1.16
alr1074	1.41	1.57	1.31
all1075	1.50	1.49	1.72
all1076	2.82	2.38	0.00
alr1077	1.44	1.47	1.48
alr1078	1.39	1.56	1.50
all1079	0.00	0.00	0.00
alr1080	1.71	1.32	0.79
alr1081	2.03	2.26	1.72
all1082	0.00	0.00	1.69
alr1083	0.00	0.00	0.00
all1084	0.00	0.00	0.00
alr1085	2.07	1.84	1.95
alr1086	0.00	0.00	0.00
all1087	0.00	7.01	0.00
all1088	5.93	0.00	5.92
all1089	2.50	4.85	0.00
all1090	0.00	0.00	0.00
all1091	1.76	2.44	0.00
all1092	0.00	0.00	0.00
alr1093	1.10	1.25	0.00
alr1094	0.00	0.00	0.00
alr1095	0.00	0.00	0.00
alr1096	0.00	0.00	0.00
alr1097	0.00	0.00	0.00
asl1098	0.00	0.92	0.00
all1099	1.21	1.28	2.42
all1100	0.00	9.43	0.00
all1101	0.00	6.71	0.00
all1103	0.00	0.00	0.00
alr1104	0.00	0.00	0.00
alr1105	0.00	0.00	0.00
all1106	0.00	3.55	0.00
alr1107	1.36	1.44	1.25
alr1108	1.26	1.26	1.01
alr1109	0.00	0.00	0.00
all1110	0.00	0.00	0.00
asl1111	0.00	0.00	0.00
alr1112	2.41	6.78	1.46
alr1113	2.26	0.00	1.63
alr1114	0.00	0.00	0.00
asr1115	0.00	3.35	0.00
all1116	2.04	1.93	0.00
alr1117	0.00	1.11	2.23
all1118	0.00	0.00	0.00
all1119	0.00	0.00	0.00
asl1120	0.00	1.62	0.00
alr1121	0.00	2.11	0.00
all1122	1.58	2.48	1.64
all1123	2.12	2.12	0.00
all1124	0.00	2.56	0.00
alr1125	0.00	16.20	0.00
all1126	0.00	0.00	10.34
all1127	10.02	6.82	2.17
alr1128	2.42	2.67	2.11
alr1129	1.67	1.69	1.41
all1130	0.00	3.17	0.00
asr1131	0.00	0.00	0.00
all1132	2.03	2.18	0.00
alr1133	1.27	1.16	1.42
asr1134	0.18	0.20	0.40
asr1135	1.28	1.33	0.91
alr1136	0.71	0.79	0.82
alr1137	0.00	1.77	0.00
alr1138	0.00	2.02	0.00
alr1139	0.00	0.00	0.00
all1140	1.19	1.15	1.00
all1141	0.00	1.26	0.00
alr1142	0.00	2.55	0.00
alr1143	1.16	1.18	1.11
alr1144	1.61	1.38	1.15
all1145	0.00	0.00	0.00
alr1146	2.21	6.72	1.64
alr1147	0.00	0.00	0.00
alr1148	1.35	1.64	1.21
all1149	1.97	2.25	1.53
asr1150	0.00	2.93	3.02
all1151	0.00	0.00	0.00
alr1152	1.17	1.42	1.15
alr1153	0.00	1.60	1.73
all1154	2.36	2.56	1.86
alr1155	1.04	1.45	1.21
asr1156	1.87	3.31	1.49
alr1157	1.53	3.36	2.77
alr1158	2.09	3.30	1.60
alr1159	1.82	3.42	1.86
alr1160	1.93	3.09	1.78
all1161	0.00	0.00	0.00
all1162	1.91	2.37	1.47
all1163	0.92	4.21	0.00
all1164	1.75	2.01	1.37
asl1165	0.00	0.00	0.00
alr1166	3.86	9.60	0.00
alr1167	1.96	3.44	0.00
all1168	0.00	6.18	0.00
all1169	0.00	0.00	0.00
alr1170	3.35	1.94	0.00
alr1171	2.63	0.00	0.00
all1172	0.00	3.97	0.00
all1173	1.10	1.90	2.38
alr1174	2.64	18.97	4.08
all1175	0.00	0.00	0.00
all1176	0.00	0.00	0.00
all1177	0.00	0.00	0.00
all1178	0.00	0.00	0.00
all1179	0.00	0.00	0.00
alr1180	0.00	0.00	0.00
asl1181	0.00	0.00	0.00
asr1182	1.72	2.02	0.92
alr1183	0.00	0.00	0.00
alr1184	0.00	0.00	0.00
asr1185	0.00	1.39	0.00
all1186	0.00	0.00	0.00
asl1187	0.00	0.00	0.00
all1188	0.00	0.00	0.00
all1189	0.00	0.00	0.00
alr1190	0.00	0.00	0.00
all1191	0.00	0.00	0.00
alr1192	0.00	0.00	0.00
all1193	0.00	0.00	0.00
alr1194	0.00	1.55	0.00
asr1195	0.00	0.00	0.00
alr1196	0.00	0.00	0.00
alr1197	0.00	0.00	0.00
alr1198	0.00	2.02	0.00
alr1199	1.75	2.09	1.25
alr1200	0.00	0.00	0.00
alr1201	3.18	3.01	1.27
asr1202	1.23	0.94	0.87
asr1203	0.00	2.12	0.71
asr1204	0.00	0.00	0.00
all1205	2.19	2.10	1.88
alr1206	1.05	0.83	0.85
alr1207	1.13	1.11	0.84
alr1208	1.15	1.36	1.06
alr1209	1.60	1.31	1.60
all1210	0.00	0.00	0.00
all1211	0.00	0.00	0.00
alr1212	1.28	1.16	1.70
asr1213	1.84	1.86	1.85
all1214	0.00	0.00	0.00
alr1215	-0.14	1.19	1.15
alr1216	1.08	0.97	1.82
alr1217	1.23	1.11	1.53
asl1218	0.00	0.00	0.00
all1219	0.00	0.00	0.00
all1220	0.00	2.54	0.00
all1221	1.35	1.09	1.11
alr1222	1.49	1.48	1.79
alr1223	1.24	1.42	1.19
alr1224	2.69	2.70	1.51
all1225	1.61	1.89	1.78
all1226	1.26	1.38	1.64
all1227	0.00	1.31	0.00
all1228	0.00	1.47	0.00
alr1229	2.24	1.76	0.00
alr1230	2.03	0.00	0.00
alr1231	2.17	1.87	0.00
alr1232	1.64	0.00	2.17
alr1233	0.00	0.00	0.00
asr1234	0.00	0.00	0.00
all1235	0.00	0.00	0.00
alr1236	0.00	1.17	0.00
all1237	0.00	0.00	0.00
alr1238	2.36	2.72	1.94
all1239	1.42	1.99	1.24
alr1240	1.30	1.38	1.20
alr1241	1.43	1.41	0.99
alr1242	2.16	2.27	1.20
asl1243	0.00	0.00	0.00
alr1244	0.00	0.00	0.00
alr1245	1.32	1.28	1.01
alr1246	1.44	1.32	0.96
alr1247	1.53	1.25	0.95
all1248	0.00	2.77	0.00
asl1249	0.00	0.00	0.00
alr1250	0.00	0.00	0.00
all1251	2.66	5.37	1.87
all1252	0.00	0.00	0.00
all1253	3.74	3.16	0.00
alr1254	3.12	3.04	0.00
alr1255	2.66	3.13	2.38
all1256	0.00	2.10	0.00
asr1257	0.00	1.83	0.00
all1258	0.89	0.81	1.51
alr1259	0.00	0.00	0.00
alr1260	2.21	1.92	1.03
alr1261	1.65	1.09	0.76
asl1262	1.68	2.76	0.00
alr1263	2.39	2.07	0.00
alr1264	2.06	2.39	0.00
all1265	0.00	0.00	0.00
alr1266	2.22	1.61	2.79
all1267	0.89	0.77	0.00
all1268	0.00	0.00	0.00
all1269	1.22	1.30	1.96
alr1270	0.00	3.37	2.13
alr1271	1.35	2.42	1.98
all1272	3.95	7.54	2.61
all1273	1.89	2.81	3.06
asl1274	0.00	0.00	0.00
asr1275	0.00	7.40	0.00
alr1276	0.00	11.87	0.00
asr1277	1.17	1.73	1.43
alr1278	3.46	4.76	2.13
all1279	0.00	0.00	0.00
all1280	0.00	0.00	0.00
all1281	2.26	2.06	1.84
alr1282	1.76	1.89	1.07
asr1283	0.92	0.61	0.76
all1284	0.00	0.00	0.00
alr1285	2.75	2.01	1.17
alr1286	2.13	2.50	2.30
all1287	0.00	2.72	0.00
all1288	2.68	3.26	1.79
asr1289	1.55	1.08	1.19
all1290	2.76	0.00	0.00
all1291	1.27	0.88	1.14
all1292	1.13	1.24	1.24
asl1293	1.89	16.78	0.00
all1294	0.00	0.00	0.00
alr1295	2.12	1.60	1.05
alr1296	2.08	1.81	1.28
alr1297	2.22	2.15	1.77
alr1298	1.85	4.87	0.00
alr1299	1.02	1.42	2.10
alr1300	0.00	1.45	0.00
alr1301	0.00	0.00	0.00
alr1302	0.00	1.15	1.51
all1303	2.56	1.93	1.68
all1304	2.19	0.98	1.04
asl1305	0.00	8.83	0.00
alr1306	0.00	0.00	0.00
asr1307	1.13	1.03	0.95
alr1308	1.46	1.55	1.37
asr1309	1.63	1.83	0.93
alr1310	1.68	1.51	1.19
alr1311	2.22	2.92	2.01
alr1312	1.67	1.28	1.47
alr1313	2.07	1.26	0.00
asr1314	2.11	7.12	1.83
alr1315	0.00	46.87	0.00
all1316	1.93	1.97	0.00
all1317	1.83	1.64	0.98
all1318	1.11	1.34	1.15
all1319	0.00	0.00	0.00
alr1320	0.00	3.79	0.00
all1321	0.00	0.00	0.00
all1322	3.09	3.36	0.00
all1323	2.52	2.37	0.00
alr1324	0.00	2.55	1.71
all1325	0.00	1.71	0.00
all1326	1.76	1.55	1.32
all1327	2.27	4.50	2.57
asr1328	1.47	1.21	1.11
alr1329	0.00	0.00	0.00
alr1330	0.00	3.70	4.56
alr1331	0.00	1.18	1.13
alr1332	0.00	2.49	1.94
asr1333	0.00	0.00	0.00
alr1334	0.00	2.57	0.00
asr1335	0.00	0.00	0.00
alr1336	0.00	18.15	0.00
alr1337	0.00	2.87	0.00
all1338	1.56	1.76	0.00
all1339	1.63	2.33	1.22
all1340	0.00	0.00	0.00
alr1341	0.00	0.00	0.00
all1342	1.71	1.66	0.84
alr1343	1.38	1.33	1.11
asr1344	1.36	0.00	1.48
all1345	0.00	0.00	0.00
alr1346	1.79	1.88	1.99
alr1347	0.00	1.29	0.00
alr1348	0.47	0.46	1.48
alr1349	0.79	0.75	1.58
alr1350	0.00	0.00	1.74
all1351	1.22	0.86	0.89
alr1352	0.00	0.00	0.00
all1353	0.00	1.10	0.00
all1354	1.29	1.42	0.93
all1355	1.15	1.45	1.58
alr1356	2.48	3.57	1.52
all1357	0.00	0.00	0.00
alr1358	1.26	1.31	2.20
all1359	0.00	2.52	0.00
alr1360	1.13	1.87	1.40
all1361	0.00	1.42	1.70
alr1362	2.20	2.47	0.00
all1363	1.92	2.27	1.55
alr1364	2.08	2.05	1.02
all1365	2.29	2.21	1.41
asr1366	0.81	1.11	1.07
all1367	2.12	3.38	2.41
all1368	1.88	2.89	1.62
alr1369	0.00	6.22	0.00
alr1370	1.51	1.77	1.39
all1371	1.85	2.22	1.56
alr1372	0.00	0.00	0.00
asr1373	2.43	2.05	0.00
alr1374	2.28	1.91	1.19
alr1375	1.88	1.33	0.00
alr1376	2.28	2.23	0.00
alr1377	0.00	4.17	1.45
alr1378	1.37	1.21	0.89
alr1379	0.00	3.10	0.00
all1380	0.00	0.00	0.00
alr1381	0.00	0.00	0.00
alr1382	0.00	4.40	0.00
alr1383	3.82	2.76	1.52
alr1384	0.00	2.50	0.00
alr1385	0.00	0.00	0.00
alr1386	0.00	0.00	0.00
all1387	0.00	1.97	0.00
all1388	0.00	0.00	0.00
all1389	0.00	0.00	0.00
alr1390	2.28	3.87	1.70
all1391	0.00	6.69	0.00
alr1392	0.00	0.00	0.00
asr1393	2.41	2.72	0.00
asl1394	0.00	0.00	0.00
all1395	0.00	6.06	0.00
alr1396	1.16	1.30	1.29
alr1397	0.00	3.10	2.52
alr1398	0.00	1.91	2.55
asr1399	0.00	0.00	0.00
asr1400	0.00	0.00	0.00
alr1401	0.00	2.81	0.00
asl1402	0.00	3.23	0.00
alr1403	2.42	2.69	1.79
alr1404	0.00	0.00	0.00
asr1405	0.00	0.00	1.11
asr1406	1.47	2.03	1.46
alr1407	0.00	5.50	6.43
asr1408	0.00	0.00	0.00
asr1409	1.18	1.74	2.30
alr1410	0.00	0.00	0.00
all1411	1.43	0.00	0.00
asl1412	0.00	3.74	1.37
all1413	0.00	1.57	0.00
alr1414	0.86	1.02	1.07
all1415	0.00	0.00	0.00
all1416	1.51	1.86	1.83
all1417	1.48	1.55	1.51
all1418	2.20	2.71	1.98
alr1419	1.88	0.91	1.26
all1420	0.00	3.40	0.00
asl1421	0.00	0.00	0.00
alr1422	1.78	2.36	0.00
alr1423	0.00	0.00	0.00
all1424	2.47	38.46	6.28
all1425	0.00	78.55	19.65
all1426	0.00	0.00	0.00
all1427	0.00	2.98	4.69
asr1428	0.00	0.00	3.11
asl1429	0.00	0.00	42.15
all1430	0.00	1.76	6.62
all1431	0.00	0.00	10.56
all1432	0.00	0.00	2.49
all1433	0.00	0.00	0.00
asl1434	0.00	1.18	0.00
all1435	0.00	0.00	47.43
all1436	0.00	0.00	0.00
all1437	0.00	0.00	0.00
all1438	0.00	0.00	0.00
all1439	0.00	1.72	39.09
all1440	0.00	1.49	233.23
alr1442	0.00	0.00	0.00
alr1443	0.00	0.00	0.00
alr1444	2.12	6.57	0.00
all1445	0.00	0.00	0.00
asl1446	0.00	0.00	0.00
alr1447	0.00	0.00	0.00
alr1448	1.61	1.62	0.83
alr1449	0.00	0.00	0.00
alr1450	2.46	1.98	1.29
asr1451	0.00	2.00	0.95
asr1452	0.00	2.84	1.51
asr1453	0.00	2.44	1.10
all1454	0.00	0.00	104.09
all1455	1.57	0.00	233.33
all1456	0.00	0.00	0.00
all1457	0.00	0.00	288.39
alr1459	0.00	0.95	1.11
alr1460	4.17	3.43	1.93
alr1461	3.47	3.41	0.00
alr1462	3.31	1.65	0.00
all1463	0.00	0.00	0.00
all1464	0.00	0.00	0.00
all1465	0.00	0.00	0.00
all1466	0.00	0.00	13.66
all1467	0.00	0.00	0.00
alr1468	0.00	0.00	0.00
asr1469	0.00	0.00	0.00
alr1470	2.06	2.43	0.00
all1471	1.93	1.35	8.03
all1472	0.00	0.00	0.00
all1473	2.89	2.06	0.00
all1474	0.00	0.00	0.00
all1475	0.00	1.27	1.87
all1476	1.56	2.29	1.12
all1477	0.00	0.00	0.00
all1478	0.00	0.00	0.00
all1479	0.00	0.00	0.00
all1480	1.67	1.47	1.06
asl1481	0.00	1.09	1.19
alr1482	1.37	1.57	1.82
all1483	0.00	0.00	0.00
all1484	3.43	0.00	0.00
alr1485	0.00	0.00	0.00
asr1486	0.00	0.00	0.00
all1487	0.00	0.00	0.00
all1488	0.00	0.00	0.00
all1489	0.00	0.00	0.00
alr1490	0.00	0.00	0.00
alr1491	0.00	0.00	0.00
alr1492	2.30	2.18	2.61
alr1493	2.00	2.99	0.00
asr1494	1.25	1.53	0.69
all1495	0.00	0.00	0.00
asl1496	0.00	0.00	0.00
asl1497	0.00	0.00	0.00
alr1498	0.00	0.00	0.00
alr1499	0.00	2.61	0.00
alr1500	0.00	2.15	0.00
alr1501	0.00	2.74	0.00
asl1502	0.00	3.73	0.00
all1503	0.00	0.00	0.00
all1504	0.00	0.00	0.00
alr1505	0.00	1.16	0.00
alr1506	3.11	3.40	0.00
alr1507	0.00	0.00	0.00
all1508	2.44	3.03	1.32
all1509	0.00	0.00	0.00
asl1510	0.00	0.00	0.00
all1511	0.00	0.00	0.00
all1512	0.00	0.00	0.00
asl1513	0.00	0.00	10.92
alr1514	0.00	0.00	0.00
all1515	0.00	0.00	0.00
all1516	0.00	2.91	7.43
all1517	0.00	0.00	25.19
asl1518	3.61	2.79	2.55
alr1519	0.00	0.00	0.00
alr1520	0.00	0.00	0.00
alr1521	0.00	0.00	0.00
all1522	0.00	3.29	0.00
all1523	0.00	0.00	0.00
alr1524	0.57	0.63	1.32
alr1525	0.62	0.72	1.68
alr1526	0.60	0.83	1.82
alr1527	0.00	0.00	0.00
alr1528	2.19	6.67	0.00
alr1529	0.80	1.11	1.78
all1530	0.00	3.63	1.98
alr1531	1.80	2.46	1.11
asr1532	0.00	0.00	2.05
alr1533	1.26	1.12	1.53
alr1534	0.00	0.00	0.00
alr1535	0.00	0.00	0.00
alr1536	2.78	2.57	0.00
alr1537	0.83	1.01	1.20
alr1538	1.01	1.18	1.53
alr1539	0.00	2.72	0.00
alr1540	2.25	3.54	1.97
all1541	1.34	1.25	1.34
all1542	1.75	1.50	1.03
alr1543	2.35	2.54	1.19
alr1544	0.00	3.53	0.00
alr1545	0.82	0.98	1.67
alr1546	1.74	2.08	0.00
all1547	3.44	4.45	9.16
alr1548	1.82	2.82	0.00
all1549	0.92	1.22	1.29
alr1550	1.30	1.62	2.81
alr1551	0.00	0.00	0.00
alr1552	0.00	0.00	0.00
all1553	0.00	0.00	0.00
alr1554	0.00	2.61	0.00
alr1555	3.66	4.87	2.39
alr1556	1.36	1.44	1.14
all1557	0.00	0.00	0.00
asr1558	2.32	2.35	0.00
asr1559	2.21	2.13	1.45
alr1560	0.00	0.00	0.00
alr1561	1.23	1.08	2.31
alr1562	0.00	0.00	0.00
alr1563	0.00	0.00	0.00
alr1564	0.00	0.00	0.00
alr1565	0.00	0.00	0.00
alr1566	1.95	0.00	0.00
alr1567	0.00	1.12	0.00
alr1568	0.00	0.00	0.00
asr1570	3.45	2.40	0.00
alr1571	0.00	2.08	0.00
asr1572	0.00	0.00	0.00
all1573	2.14	3.63	3.01
all1574	0.00	0.00	0.00
alr1575	1.66	1.71	0.00
alr1576	0.00	0.00	0.00
alr1577	0.00	28.93	0.00
alr1578	0.00	0.00	0.00
alr1579	2.56	4.00	0.00
alr1580	0.00	0.00	0.00
alr1581	0.00	0.00	0.00
alr1582	0.00	0.00	0.00
alr1583	0.00	0.00	0.00
alr1584	0.00	0.00	0.00
alr1585	0.00	0.00	0.00
alr1586	0.00	2.52	0.00
all1587	1.86	2.47	1.87
all1588	1.65	1.92	1.67
alr1589	0.00	1.53	0.00
all1590	0.00	3.17	1.88
all1591	2.21	2.74	1.91
asr1592	0.86	0.94	1.55
alr1593	1.21	1.40	1.94
alr1594	1.65	2.38	1.30
alr1595	1.78	1.89	1.33
alr1596	1.11	1.41	1.06
all1597	1.84	1.63	1.82
all1598	1.36	1.66	0.00
all1599	1.11	1.00	1.16
alr1600	1.62	1.24	1.70
all1601	1.30	1.16	0.00
alr1602	1.88	2.16	1.34
alr1603	1.63	1.30	1.04
alr1604	1.79	1.74	1.88
alr1605	3.08	2.55	0.73
all1606	0.00	0.00	0.00
alr1607	1.40	1.21	1.08
all1608	0.00	0.00	0.00
alr1609	0.00	2.77	0.00
all1610	1.62	1.43	1.24
asr1611	0.00	0.00	0.00
alr1612	2.46	2.17	1.06
alr1613	1.67	2.65	1.16
alr1614	1.93	4.08	1.08
alr1615	0.00	0.00	0.00
all1616	0.00	2.71	1.83
all1617	0.00	0.00	0.00
all1618	0.00	5.53	1.70
alr1619	1.67	1.22	0.72
alr1620	-2.99	1.36	1.18
alr1621	2.07	1.95	0.00
alr1622	2.44	1.94	1.56
alr1623	0.00	2.23	0.00
alr1624	0.00	2.08	0.00
all1625	0.00	1.64	0.00
all1626	0.00	0.00	0.00
alr1627	2.02	2.20	1.17
alr1628	3.34	0.00	4.46
alr1629	2.47	2.09	0.00
all1630	3.74	2.54	0.00
alr1631	0.00	0.00	0.00
asl1632	0.00	0.00	0.00
alr1633	0.00	0.00	0.00
alr1634	1.69	3.50	0.00
alr1635	0.00	0.00	0.00
all1636	0.00	0.00	0.00
alr1637	0.00	0.00	0.00
all1638	0.00	0.00	0.00
all1639	0.00	0.00	0.00
all1640	0.00	2.94	0.00
all1641	0.00	0.00	0.00
all1642	0.00	0.00	0.00
all1643	0.00	0.00	0.00
all1644	0.00	0.00	0.00
all1645	0.00	0.00	0.00
all1646	0.00	0.00	0.00
all1647	0.00	0.00	0.00
all1648	0.00	0.00	0.00
all1649	0.00	0.00	0.00
asl1650	0.00	0.00	0.00
all1651	2.04	0.00	0.00
alr1652	0.00	3.16	0.00
alr1653	0.00	3.93	0.00
alr1654	0.00	2.74	0.00
alr1655	3.61	2.18	1.83
alr1656	2.45	3.25	0.00
asl1657	0.00	0.00	0.00
asl1658	0.00	0.00	0.00
alr1659	0.00	0.00	0.00
all1660	1.55	1.34	4.75
asr1661	0.43	0.95	1.05
asr1662	0.00	0.00	0.00
all1663	3.19	2.80	1.23
asl1664	1.67	1.45	0.00
alr1665	0.00	1.75	0.00
alr1666	2.46	2.73	0.00
asr1667	0.56	0.66	0.64
alr1668	2.29	2.34	1.04
alr1669	0.00	0.00	0.00
all1670	1.19	0.99	1.51
asl1671	0.00	0.00	0.00
all1672	0.00	18.22	0.00
all1673	0.00	2.10	2.57
alr1674	1.87	1.74	0.88
alr1675	1.22	1.27	1.25
asl1676	0.00	0.00	0.00
alr1677	3.52	11.35	0.00
all1678	0.00	0.00	0.00
asl1679	0.00	0.00	0.00
alr1680	0.00	0.00	0.00
all1681	0.00	2.45	0.00
all1682	1.28	1.21	1.06
all1683	0.95	0.99	1.36
all1684	1.97	1.18	1.08
alr1685	0.00	0.00	0.00
all1686	0.00	2.86	2.20
alr1687	1.88	1.43	1.09
all1688	2.30	0.00	0.00
alr1689	1.96	2.04	0.94
alr1690	1.58	1.14	0.69
all1691	1.96	2.24	2.05
all1692	5.57	9.11	0.00
all1693	2.70	3.60	0.00
all1694	1.44	1.89	1.78
all1695	0.00	0.00	0.00
all1696	0.00	0.00	0.00
all1697	2.46	1.97	0.00
alr1698	2.19	2.20	1.31
